Year,us,us,us,us,us,de,de,de,de,de,uk,uk,uk,uk,uk,fr,fr,fr,fr,fr,ca,ca,ca,ca,ca,it,it,it,it,it,jp,jp,jp,jp,jp,au,au,au,au,au,be,be,be,be,be,fi,fi,fi,fi,fi,ie,ie,ie,ie,ie,nl,nl,nl,nl,nl,no,no,no,no,no,ch,ch,ch,ch,ch,se,se,se,se,se,es,es,es,es,es,pt,pt,pt,pt,pt,dk,dk,dk,dk,dk
,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile,r* 2.5 percentile,r* 16 percentile,r* median,r* 84 percentile,r* 97.5 percentile
1908,0.0897976607721322,0.85679252240795,1.65595372559442,2.44899073173838,3.25784274717024,-0.942702544636682,-0.0578297146426069,0.824535846725302,1.70717262113551,2.55585771711881,-0.850410984835144,-0.0310187383270771,0.794040754827833,1.64149088270388,2.49662478349781,-2.69256110224912,-1.66288933423625,-0.612424949520609,0.468339891329191,1.53458025202108,-0.498537546672327,0.36296650737518,1.23165501739542,2.1032793434733,2.95431127008251,-0.411847205208136,0.474285688523686,1.36897017069282,2.24824061067439,3.11169958867471,1.13008263072911,2.15931045272078,3.17288484486029,4.15723079939505,5.11260558214731,-0.687644297331379,0.198522758391711,1.06969952986475,1.9265897480986,2.7765333408085,-0.519598096314385,0.423733547019467,1.34780732157632,2.25098881265478,3.13201692088358,-0.166615824739194,0.822427024608817,1.82646113989809,2.84343933555272,3.81303769617121,-1.9300273710444,-0.864240033606366,0.194290759229253,1.26547702546007,2.30096305151551,-0.720080245519111,0.0567193101911243,0.8324297043849,1.59938980076974,2.34367844073797,-0.0176388320194837,0.762788410398358,1.55833918128657,2.34472507003784,3.11972304608829,-0.589975719462419,0.209930552140612,1.03673364049503,1.84088964836757,2.63739282277688,0.0843037932273384,0.909601491959137,1.72670846415632,2.54289296693933,3.31622296833269,-0.791352020810293,0.138301383583128,1.08091921860289,2.03416363660738,2.97076644870502,-0.614267979566554,0.402993645992462,1.43564113476092,2.43986464515686,3.4109376032208,0.425528640638699,1.63239102764982,2.82213573413056,4.02130131230965,5.17653094487071
1909,-0.0640466731286511,0.699254636819622,1.48468198314904,2.26737135879283,3.0425602794459,-0.994916374798169,-0.122924659250328,0.748027973801799,1.62081776389804,2.45524672467962,-0.908837400493624,-0.0978356355727557,0.719175441483774,1.56410435640432,2.38776477418747,-2.79395173398661,-1.76601039051075,-0.722931902409461,0.331062525841381,1.41507607647162,-0.533921227957399,0.322092124871715,1.17827655934575,2.02781764703166,2.85749408064016,-0.357249546794933,0.527751147999729,1.41300712384672,2.29692087717783,3.16110527345022,0.886549576760773,1.89342983249124,2.88325460431661,3.84992124996605,4.79416956781998,-0.661471916612671,0.208367462665118,1.06068084230933,1.91049165076117,2.7511751178028,-0.551921850766923,0.36621211653548,1.28099039663893,2.1791321180646,3.03765083730521,-0.296213164781336,0.681066121707403,1.67762520735048,2.69084304477529,3.65443995627368,-2.04270831684511,-0.984071323132228,0.0699977398669873,1.1256083360001,2.14967850895818,-0.809911380760508,-0.0444650702489342,0.718541150819125,1.4745324739519,2.20148441785854,-0.0933769379704317,0.666504190276814,1.45204119861164,2.22894669158687,2.98498239153749,-0.654808730840743,0.143050221798924,0.957699633391231,1.75873479291835,2.53680013205562,0.0355243479128933,0.84923575856318,1.66428076792038,2.47882694977929,3.24944770242076,-0.743247516939561,0.185613784406597,1.11587716177489,2.0640453233686,2.99550338357473,-0.587368217175741,0.424431407735298,1.45469225331981,2.45640970811503,3.44134528025412,0.324782641681975,1.50709040201027,2.68274523665482,3.8601663715584,4.99857996464679
1910,-0.177594954047106,0.594711267423565,1.39754707190447,2.19875910815907,2.97419061106795,-1.05845462118655,-0.166022464984052,0.716188740304823,1.59695313301239,2.46053394794053,-0.784709353141814,0.0342879812704683,0.870300823547999,1.71954376294104,2.56584869748659,-2.81827661855834,-1.78039897039454,-0.737701291220145,0.334490758440612,1.41357885735004,-0.523094642634674,0.339587876358478,1.20675290849167,2.06732667966525,2.91838302142736,-0.353558915862076,0.540767517630673,1.43618905341446,2.33468916019988,3.20875056250717,0.753178629623812,1.75344210357189,2.75412074703792,3.71848498749191,4.660576288558,-0.677609788774039,0.201453170939681,1.06476132325877,1.93135036887632,2.77492024597454,-0.545525513491292,0.373952171891002,1.30426232431997,2.21626195056072,3.06897225914089,-0.330169885256616,0.66346909315962,1.67869329071245,2.69724761346956,3.66091162176706,-2.12714950422832,-1.05498688845567,0.0123847670776848,1.08032859908362,2.11286950717292,-0.81666079044101,-0.0422035659005526,0.735913097421431,1.50265924943143,2.25550716980485,-0.147037725585684,0.630440628198267,1.420354042844,2.20964756780448,2.98390525933107,-0.680703383894003,0.120035832720307,0.941759963737729,1.7606710153745,2.56060120334333,0.0520678890349233,0.880080583847172,1.71553309819282,2.54044262680366,3.3214252374508,-0.752052684610516,0.182295839766431,1.12795263643275,2.08324297838772,3.02674075630887,-0.498412942543946,0.529154046821257,1.56278177431036,2.57371512757767,3.57698684114247,0.234807053543381,1.42267412877706,2.60618750462142,3.79606978793894,4.95053617957455
1911,-0.271770046515054,0.506790556764685,1.31539631751714,2.11053233667606,2.90527470708922,-1.10418226178173,-0.216518437293058,0.655630172364068,1.54206208166378,2.4101660941377,-0.814916789748046,-0.0225489403230186,0.805434490786858,1.64612195942258,2.4933935693263,-2.87593788941068,-1.84500168428233,-0.799723680411834,0.27498316599748,1.35809821162348,-0.560815587511023,0.291616154033451,1.14930575018628,2.00838610077145,2.85039857227649,-0.359623284345283,0.533735627546423,1.43261734712861,2.3195226844679,3.1946840760424,0.715750640666874,1.74281745847683,2.73474201716234,3.70745204785851,4.64302352000043,-0.674965062678283,0.211678795026003,1.07740557482681,1.9410535993711,2.77413204988786,-0.596619934359223,0.296353183325599,1.20488427765833,2.11249983163906,2.96658468976928,-0.349253944879081,0.648143744457753,1.64920563509824,2.66709609723761,3.65291911136752,-2.15703975475,-1.08707314017869,-0.0292564478152013,1.03478975751394,2.04472305643809,-0.816896650593836,-0.0523528253702017,0.725398745145417,1.49251173082007,2.23875234486425,-0.155687068610189,0.618871485642774,1.40743489462071,2.18951149401137,2.96363627890087,-0.695727441392761,0.104498149229167,0.919533696305449,1.73219494056267,2.53071897351411,0.0352047479290993,0.857181658656439,1.68380777486933,2.50207732923767,3.29346952135063,-0.719085058009651,0.206623174908627,1.15357364757104,2.10976514938034,3.05835634382489,-0.434401540235114,0.57358448040005,1.60334632822105,2.60649988133707,3.6095725554358,0.0797891017371758,1.25681659655779,2.43524073615464,3.62023834215798,4.77918750732352
1912,0.0605639854342027,0.844781339945359,1.64817546330994,2.45608061988894,3.24659592422762,-0.941067921878577,-0.0464338773318314,0.839594064788824,1.73434877925742,2.61287378520062,-0.616067698309347,0.186106640076753,1.02020830108891,1.87790483588765,2.71531927979814,-2.65953491777493,-1.62495112303732,-0.571647290823093,0.512446329615161,1.59456594109659,-0.35288039606973,0.50501499777429,1.36922143809182,2.23867786281266,3.08231426961683,-0.267889209511879,0.62371400427572,1.52418302579202,2.41675662040659,3.29623512247453,1.06310693108247,2.10144058548611,3.1157588342607,4.09771611769175,5.04555385658353,-0.554406658062018,0.351833387204505,1.2241423336783,2.09631180666123,2.9380099550212,-0.449498266254846,0.462464656133176,1.3924060616711,2.30481153925849,3.16464620519802,-0.193678763556388,0.804736146200443,1.8212813580507,2.84784904893784,3.84980465593246,-2.02587603831258,-0.954790477491611,0.116142939713855,1.1877120363529,2.19023168647964,-0.576092383006835,0.19707591245557,0.978232114999549,1.74594974032449,2.49555738666171,0.0555152706549337,0.835907920069114,1.63056062440602,2.4207070933972,3.21444141635213,-0.508706450457187,0.306259101325365,1.12645604952751,1.94355279007343,2.74481195659992,0.0681633538743841,0.899860493891738,1.74178893930843,2.57289934885823,3.36455225481194,-0.581429444666008,0.357579473778319,1.30702936179548,2.279004984527,3.22395531433167,-0.363336448704297,0.656696587458473,1.68892473454782,2.69093859058822,3.67471018386531,0.339009744216838,1.53435631687163,2.72905617061276,3.92499581571051,5.10917289480061
1913,0.268513989317806,1.07079548611807,1.86740375703526,2.66642478757366,3.45794947977497,-0.688389686603053,0.207947718037264,1.10154444791898,2.00207216103934,2.87471129621252,-0.419784201295332,0.401142646702964,1.24645623963654,2.10126837825959,2.94696946689474,-2.54092458687433,-1.49064864409576,-0.425000732046372,0.663477846799787,1.74839357018099,-0.108309262279376,0.747465117090299,1.61437139756471,2.47937704024753,3.32128747183107,-0.158736167439433,0.756890768544995,1.6558728711607,2.54938361146748,3.42770225826246,1.421465661,2.4509008612028,3.47066846221795,4.44726152978249,5.4055626891845,-0.338101697638862,0.564623761609736,1.44918224856192,2.31508883031425,3.16645085094428,-0.36599841678047,0.575933007096269,1.51273900323555,2.43506568607528,3.3013319269821,-0.0472103097784691,0.962510727762721,1.99032720776794,3.01343682959707,3.99159140242368,-1.89491344791193,-0.816135274389749,0.24466822065014,1.31549062018603,2.30880149906957,-0.395142576054267,0.383626637218639,1.16436569707329,1.93789134905086,2.6964104612123,0.176814273383605,0.984064067875873,1.78988025390588,2.58841716661942,3.36541154155521,-0.296669212701904,0.522555668313248,1.34844139622151,2.16784021878253,2.96328393842645,0.202380746825079,1.02904768312177,1.87570859949974,2.71839934019523,3.50886057855529,-0.432825573319401,0.517578700332319,1.47534833963958,2.45331393772961,3.38953866831712,-0.211474135949035,0.820840312386053,1.85244351928354,2.86861024903962,3.87746917605553,0.542088458594878,1.76655856725296,2.97607835280041,4.17729888252543,5.35231589686725
1914,0.227533718625657,1.02233066335241,1.82453589489416,2.6307787902195,3.43900247552917,-0.565076037298988,0.327664883360785,1.22878203818039,2.12905925530086,3.02132825283997,-0.464342548215391,0.355301264564949,1.20188934323325,2.07090076927195,2.94358903742581,-2.52472327536808,-1.46343367559031,-0.396084184445243,0.700383770717329,1.79181998532805,-0.0318985970160263,0.820334332654797,1.69631974219165,2.56435417574804,3.4209134125507,-0.304461794121707,0.610300446045523,1.52106239937926,2.42663031449793,3.29734893177485,1.55609403751778,2.57931195651918,3.60166153157241,4.59010410276051,5.54763772780154,-0.278349405675691,0.62979604802064,1.50795943813419,2.37658811599341,3.2407075348506,-0.495125033036467,0.456109734539242,1.39896354006568,2.32977227170212,3.21827756238369,0.027311140459367,1.04663870202106,2.07754074141617,3.11658884151798,4.14103094629996,-1.82342681855685,-0.743559889816113,0.322343122553645,1.38716865232213,2.39580142853123,-0.394524831966932,0.380059269651921,1.16898420758808,1.95389232937543,2.72177088602854,0.232595030072458,1.0159284177892,1.82115472276539,2.62924237623363,3.4268015494148,-0.165201191609399,0.644685994255156,1.47351599054702,2.30597441085308,3.11824562477978,0.353307056363894,1.15933494351157,2.00564988048885,2.84371570130197,3.65867147842829,-0.480589293275342,0.470111792374209,1.4446604616734,2.42685648992048,3.37908879163277,-0.146950608705976,0.896304614921366,1.93835425134565,2.97119561354168,3.989485453908,0.505255472418945,1.7403370472538,2.95475044262214,4.1709271179469,5.35502578384601
1915,0.20106072250433,1.00013612946279,1.8220318421892,2.65724971016175,3.46860256179021,-0.625462836728794,0.279869984682913,1.18430629698234,2.09911817216249,2.98573021581688,-0.683381929780419,0.139862088770071,0.98251381190377,1.84388025678103,2.75779008000824,-2.55945885130765,-1.4854697897449,-0.397889739576615,0.720468105581922,1.83166566068511,-0.0742117324302245,0.779916773619609,1.66325093721675,2.53961755058715,3.39575307297254,-0.270102048353906,0.630794231056571,1.54511169605593,2.45051113626851,3.32478292890863,1.46541675215949,2.50759457811368,3.56023163285495,4.57255296494031,5.56343347161683,-0.316269271204729,0.58379901842064,1.4768509562599,2.35671800263852,3.26121456422878,-0.54563880921737,0.402731410810005,1.34026225646531,2.26701796175368,3.15263553487401,0.00908638612338297,1.02125235431295,2.06607175848873,3.1064539534019,4.10859494068532,-1.78676713067346,-0.710879208050474,0.355464995049919,1.42146620804806,2.44137068080982,-0.417652862701489,0.367373652663541,1.16831594260065,1.96702760729655,2.7520699791827,0.27012130047794,1.05618426241982,1.85946018497359,2.67687228949572,3.49862057537362,-0.232149693365528,0.593181873638482,1.42339375039146,2.25654780514637,3.0605437070173,0.218781756502366,1.03423131389582,1.86902719852557,2.70636926613345,3.50154880014648,-0.491831316671469,0.456767858710606,1.42911750089729,2.40515603044448,3.3669442213044,-0.214140134829569,0.813103801718292,1.85577190120342,2.88283366793144,3.90622471053613,0.507088610106617,1.75639196383868,2.98960713228933,4.22948212468611,5.43608351838948
1916,0.176444404720297,1.0005170774642,1.82600139734534,2.64323027644107,3.44419377728342,-0.507303632296072,0.397595473486041,1.30566351241285,2.22325721277015,3.11491677530152,-0.928593419863776,-0.0825800808711912,0.768832466867841,1.62837018076471,2.51428994334985,-2.61104343531415,-1.53173976542851,-0.43710556116563,0.677607275688059,1.80121281761192,-0.132737807256962,0.733187183520511,1.61973675495033,2.49798736934036,3.3319195115222,-0.328385509066577,0.581853573210084,1.51169481299318,2.42989109807654,3.32596992974346,1.42164054831698,2.47641074937396,3.53198127769297,4.57182677836718,5.55356524062734,-0.247711625992641,0.663123749920003,1.56237231067609,2.46149714652334,3.35334739198538,-0.599199582064922,0.326638833374402,1.26344036468498,2.176418547813,3.04426560176638,-0.0541376407854879,0.973577618748234,2.03587484682864,3.06852550714261,4.08993677453644,-1.80069151829934,-0.739957471064173,0.316259246047823,1.37932842360413,2.38587979163901,-0.477618137306779,0.315734774088915,1.11284966569185,1.91389721894966,2.69555633147067,0.325822501717903,1.1056913330809,1.91700534557903,2.73940655295597,3.5478088603834,-0.28272589119855,0.546836192584555,1.37797212460553,2.21006005286284,3.00486014578648,0.129668860962816,0.953415578616139,1.79091113312175,2.62355162061608,3.41311001976336,-0.533406986297822,0.43562673256121,1.42542862691465,2.40549254217806,3.37467763544543,-0.327273526555408,0.710964609871375,1.76296896797429,2.79858861943315,3.82215546379757,0.381754894208683,1.63796425806027,2.87487634071497,4.12193278500221,5.34706619607873
1917,-0.0593172717935334,0.795261273966301,1.65148706886553,2.4868102103943,3.32429514050386,-0.619334913815205,0.32493165890884,1.2572809770872,2.18805870661294,3.12033275329736,-1.18219309539938,-0.33352681956925,0.534661852085716,1.40938744430853,2.30391246328522,-2.83496361090891,-1.71233550625472,-0.590574023871791,0.53511394994908,1.67847521774115,-0.239832998626695,0.659395636855595,1.55459028130514,2.44155598253183,3.31502139328305,-0.449345601833144,0.46969373941017,1.41368195834819,2.34511459919691,3.24361792784507,1.20344243344747,2.29854883155419,3.39065469581795,4.46277995596143,5.47409952247308,-0.281218263271155,0.642485157607676,1.55837177058163,2.48587304627724,3.41072035035539,-0.773978343215502,0.178442599879641,1.11796216208912,2.04424902885419,2.93403218643397,-0.0997858454570868,0.942629304586894,2.01711388795743,3.083173796996,4.12277784961821,-1.90837533573819,-0.836297019150688,0.238321535793119,1.30755733695405,2.34168900280445,-0.585073461395026,0.224103687053715,1.03431674455117,1.84963929863878,2.65289931159395,0.328101493888459,1.12728553184402,1.954695054636,2.78899158071071,3.60590575930321,-0.417775700695583,0.436232242924094,1.27988167725091,2.12865951250172,2.93774804755176,0.0200155733160003,0.843697778579434,1.69169651795996,2.53924150109078,3.3611978274187,-0.660618494766039,0.312026720018535,1.31794391195579,2.32176596927206,3.32204787072594,-0.33590800961442,0.712052880891787,1.78129019037352,2.83099154963079,3.8695207870821,0.161246500447913,1.44022950681887,2.69512335134631,3.96487001157277,5.19321930093555
1918,0.0951030219959585,0.957804855791853,1.83417933803888,2.70922738393701,3.55490237935356,-0.372138776154687,0.596610959149399,1.56430019897583,2.52715439849619,3.48506383929614,-1.13145628018653,-0.239838568703283,0.665710533360925,1.57214535018849,2.48476685629231,-2.79409972413648,-1.64265286108221,-0.486244477022637,0.661913205013803,1.82352243661863,-0.0237701005919619,0.893228620304585,1.812911884215,2.71723171475265,3.61971160756466,-0.489334044105059,0.450392133995414,1.41551530840206,2.3711427080391,3.29997158808911,1.33793534120363,2.47900952132717,3.60584044155963,4.70352400825437,5.7309136208628,-0.11274241646331,0.847236832301976,1.80713600824496,2.77204829389961,3.73814144628622,-0.70684115904457,0.266081471485031,1.24409436934436,2.19766319814789,3.12447831045414,0.0865765035746875,1.17407417396627,2.28837524365648,3.3856993259245,4.44354360471742,-1.81022191500005,-0.726200781462416,0.382248745286313,1.46140168715728,2.5068427055937,-0.416115494495842,0.418993421980787,1.25155575072393,2.09468853119207,2.91402121597086,0.543694609488271,1.34989819031566,2.19454013683112,3.0575511826541,3.90670833841129,-0.181058502186735,0.693880249503968,1.54928503543051,2.41115177645242,3.24921715098953,0.181410103195303,1.03407519167462,1.90070047510161,2.77950748859426,3.60541436361381,-0.613962919208813,0.393945866439056,1.43025524942731,2.47053509379139,3.50155511144615,-0.158791008560863,0.904374177076094,2.00930925611521,3.10068467777741,4.18364776322296,0.31816257918887,1.60470310859437,2.87769085201956,4.16476962266063,5.42696843113512
1919,0.243501492961393,1.10361405132418,1.97580591503511,2.85488180013208,3.72430560867811,-0.0663115662377368,0.915507106936121,1.89844099953835,2.87375403955995,3.84254418824048,-1.07603725633349,-0.173889308240888,0.74871146632461,1.65924119665033,2.56839740156302,-2.7322613217539,-1.56698929953891,-0.391187681424598,0.777750372281377,1.96731696837095,0.104417384740578,1.01444265882412,1.94907478331867,2.87219311582846,3.78042663526821,-0.363376875672654,0.604873923051388,1.59407991941365,2.58266181389085,3.52660076495481,1.52125861789651,2.71152380050282,3.85322648189366,4.96235971598443,6.00503972776101,0.0963628303274555,1.05583953567573,2.02453103891703,2.97558369707219,3.93279499822095,-0.595800451260141,0.386930273822331,1.38359446849267,2.35920258977642,3.29521134417082,0.378570326903583,1.49410811227597,2.6269491929357,3.74892988418687,4.83045949069009,-1.65039262605577,-0.555609633750338,0.544289035156655,1.6221276389228,2.65512312029924,-0.196791426531351,0.64591267048881,1.4931522968541,2.34069844425848,3.1618435855677,0.619739625588623,1.43649438314154,2.3019007042808,3.18595789187273,4.06749271468484,-0.0899369458987986,0.807628463919463,1.692238160684,2.57974884890181,3.44764098990975,0.289554968347076,1.1608637897794,2.05529086050852,2.9526214253,3.81799840857323,-0.550504291111522,0.498569826375277,1.55305994828484,2.60674310355617,3.62730575441917,-0.0524752631001161,1.03394316836166,2.17086612559925,3.31100334075489,4.43088438233542,0.389238231698986,1.68279462401165,2.96954569402024,4.2742798804857,5.55372636205291
1920,0.193108732408645,1.06755554033561,1.9692532809475,2.88360558675068,3.82076194121774,-0.0533287936986425,0.94591704199316,1.95178739558683,2.9806368665994,4.00326857755074,-1.38113933298507,-0.455188511507609,0.484657710693867,1.43270826103662,2.3532326870024,-2.79260514509508,-1.60201965981439,-0.384617150970937,0.81484940616018,2.02212621482842,0.00572635578192038,0.947346689200175,1.90863393123305,2.8693698299779,3.79581501812672,-0.402627177170788,0.596210208995435,1.61893644174494,2.6416936982507,3.63414052507376,1.393702358522,2.61557160010793,3.80024265240244,4.94915130905989,6.02111832245473,0.0168993958338874,0.997079024395691,1.98973339148971,2.97928156068811,3.97853404890978,-0.679693137418521,0.314260363712196,1.30984513120983,2.30520974949334,3.2736694773483,0.327020252834172,1.49973337254654,2.69177685823844,3.87624802624913,5.0159156882834,-1.58694181190015,-0.457936320083843,0.656211034293597,1.7496328873502,2.78435208771577,-0.230503541356926,0.625594247579821,1.52126632312408,2.40067083516924,3.24828238582794,0.606212743590809,1.45398720963741,2.3484638418616,3.25983033081406,4.18039171023296,-0.203466851774554,0.738363587060019,1.67483391175228,2.585288915331,3.45452526501046,0.165414166923433,1.06885766062135,1.98318948470929,2.90247438819469,3.80362027640199,-0.730102296258678,0.361806339422891,1.46945131508786,2.5612773096647,3.61537023660138,-0.0551480836497552,1.07786706627356,2.24413047731207,3.4105643266088,4.5703090621687,0.412412374725776,1.71676429783939,3.03618111122583,4.36669755035624,5.67062574345003
1921,0.119214583846046,1.03766051545278,1.99179646610292,2.94749804175043,3.92997954129515,0.139047707712917,1.13444199700015,2.15829111917048,3.21012975260348,4.25956974081187,-1.41544207796479,-0.506267918237064,0.443717196474293,1.3958857614053,2.35762696699821,-2.81071039502514,-1.60264837512388,-0.380344954442688,0.846049847910423,2.09278075785061,-0.00851318831688719,0.936623741619705,1.91363276915042,2.9079755562139,3.85768440126373,-0.376269166561992,0.641575246383598,1.68327099941602,2.7262558372613,3.73760169402368,1.24716251494357,2.45505606907119,3.62546672160331,4.79689739133716,5.93331157094752,0.109114650054147,1.07983371850527,2.07142903202892,3.07484845255789,4.08751847896098,-0.679867846030321,0.33094511500501,1.34973735108671,2.3682857830393,3.35049428168069,0.349440520511357,1.51435152346239,2.72590517395999,3.9276931111995,5.0824778321847,-1.61423486458888,-0.493641167009629,0.619941593826248,1.71950422505587,2.76930834716275,-0.239219994077063,0.632444402752062,1.55206672615297,2.45850373871339,3.3384920844658,0.654772233592011,1.50957089231984,2.41660211671599,3.36490765912832,4.30937042108655,-0.242294370373321,0.677533018627239,1.62109666729141,2.55213790485738,3.45786331999573,0.210481611950241,1.12139861610988,2.04345722530213,2.961881037844,3.88618859926988,-0.673240929794794,0.429321022693189,1.54376728810048,2.65788003668776,3.74153770609207,-0.029067068374882,1.10969122958347,2.29289315082076,3.48782546621245,4.67107954413907,0.333131258705436,1.64867535153437,2.99977647205992,4.34654275463749,5.68375863428697
1922,0.181559646599197,1.09157699555442,2.01794991039126,2.95911083507889,3.88286336651655,0.349191816816457,1.35020425514294,2.35557378168026,3.38628946681238,4.40254445933744,-1.53785898714786,-0.600922360271144,0.358692577594253,1.28719744317834,2.20140933944904,-2.86813010023174,-1.64318178414243,-0.420929864032088,0.816330790401438,2.0526466652413,-0.0568254858835333,0.889521561921751,1.842437101211,2.80366229363271,3.73959938459038,-0.36718868960263,0.659852447807894,1.68497496170926,2.72182266722432,3.73848849524119,1.29803400095476,2.46093380362719,3.63318955456234,4.76896733970357,5.87663908548517,0.0288208315718248,1.04588286441187,2.03930195250944,3.02726641910591,4.01833806699973,-0.680394635005008,0.350056910073666,1.36601114673816,2.38008981150257,3.35815794349337,0.385417024021625,1.53315871029809,2.71632486357887,3.89389635561065,5.03616282413399,-1.69881459308982,-0.569760006594283,0.54118023772555,1.6310178835852,2.6833130352211,-0.272800533842252,0.603497967508325,1.50305830183099,2.39945141618241,3.26690871484684,0.539186860286116,1.42472548168443,2.34113415430192,3.27614205471831,4.20790819312227,-0.300556275901083,0.62830843924584,1.55712974015985,2.47420689804152,3.38597985743179,0.0258901267688714,0.97183332586139,1.89542556829786,2.82387573320057,3.73574120487347,-0.710201340962215,0.381062141191995,1.49838622756036,2.60621211633908,3.69788716370732,-0.0847923257603764,1.04522141955616,2.21518036269367,3.39168958788255,4.5424423322711,0.283815132178869,1.59352197866273,2.92353858450094,4.26992129369162,5.61039126926171
1923,0.374709242116571,1.28986878314002,2.2239760086066,3.16778249527389,4.09952246550676,0.733970327878039,1.75658727586382,2.76822375578632,3.81236746522838,4.83481566018056,-1.32170161971468,-0.368985384068891,0.592858771493058,1.53567155460598,2.45779338099483,-2.74368308048442,-1.52133035963036,-0.286992924261687,0.96661150471449,2.23116431634467,0.138731327632669,1.06552183946596,2.01850266666712,2.99041144899573,3.94840240866495,-0.190938917984533,0.818269935757781,1.83852439168006,2.87985157564032,3.90035007628487,1.5456810527695,2.71891849374206,3.8924651216852,5.03753362286605,6.17539190179293,0.141849868772585,1.15608663017839,2.14379797908846,3.13715437238888,4.13264759099073,-0.452979282725953,0.574662477436778,1.61181911990556,2.64586555048696,3.63885229713261,0.597803809914955,1.7432899447602,2.93705964628245,4.12000783021619,5.27411304599213,-1.64994068013618,-0.501419287953487,0.616280409373014,1.70545123232377,2.76672905470723,-0.198674310629238,0.711568626102833,1.61974018712422,2.51955093985124,3.38903962619967,0.703182095472752,1.60053380844665,2.51523667248545,3.44208917315977,4.35982775122399,-0.13957437566479,0.816180706529526,1.75433602631168,2.70087730571809,3.63060184797371,0.0358052599774907,0.991249996814821,1.93952237273201,2.87775060141857,3.78714587498046,-0.614228364690185,0.47255312144252,1.58915328829304,2.70342326524564,3.8138628184035,0.073496363550554,1.23183296083891,2.42056676675708,3.60874286800985,4.77262245494902,0.433141380829429,1.76413498260393,3.09549794932442,4.44907717935449,5.80436461093328
1924,0.270431407013564,1.22013306696294,2.18107923449064,3.13745035727466,4.09770091128914,0.902370477941266,1.92378383214353,2.95712558656832,4.017951374191,5.07151271709098,-1.33369272861061,-0.393677809164046,0.576845223951441,1.51588529626492,2.46572340375981,-2.61677370356428,-1.40734116353783,-0.164843018802491,1.09161581798123,2.35832062063382,0.196576156754616,1.13004073308576,2.1032739720178,3.0861461683214,4.04439504353072,-0.226127168649766,0.795051058642109,1.83453886930289,2.87442344865735,3.90156910273975,1.57450016171483,2.76894733133776,3.93747231454548,5.08557855429158,6.20741167861088,0.216515006016742,1.21777139600496,2.20806821692365,3.20122868386318,4.22389990986109,-0.430569947992496,0.607373561711668,1.65815907939369,2.70133815881229,3.68891324695874,0.583441382236945,1.74200242342953,2.94379952414757,4.13844530542234,5.29154476648982,-1.59393217257039,-0.419557776959828,0.695108255553814,1.78970224064626,2.87472678861645,-0.238347594030842,0.707512757770877,1.63787976961356,2.5460960781082,3.42439055985092,0.820407556173395,1.73204578368904,2.65892263138581,3.5848565756914,4.51252270425042,-0.0664890487068963,0.881602514127162,1.82781287284885,2.77553652559363,3.71541732669824,0.0502085744525873,1.00454929032828,1.95902092473074,2.90560151524388,3.82457764883586,-0.694203771948252,0.414278651171573,1.5567749387086,2.68726709058692,3.81166350724537,0.169119188929988,1.33362536497233,2.5217554616854,3.71054550463352,4.88614821975123,0.418900074605033,1.7691519912583,3.11991327272033,4.48766560028224,5.85054153610457
